"condition_axis","condition_id","distance","pair_class","unit_id","unit_median_distance","pair_count","baseline_distance","absolute_change_from_no_filter","percent_change_from_no_filter"
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S001__Puritan_gel",0.717281927638665,1,0.729343199357509,-0.0120612717188445,-1.65371689617035
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S002__Copan",0.20307185981992,1,0.239831571353836,-0.0367597115339152,-15.3273029594931
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S002__Eswab",0.571620686854977,1,0.630901013616762,-0.0592803267617859,-9.39613750530371
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S002__Omni",0.545153365902164,1,0.675077273779915,-0.12992390787775,-19.245783101285
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S002__Puritan_buffer",0.443605605913957,1,0.486984763382006,-0.0433791574680487,-8.90770322397555
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S002__Puritan_gel",0.407943135931204,1,0.438038095099832,-0.0300949591686284,-6.87039769035831
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S003__Copan",0.877347042892018,1,0.879950353601815,-0.00260331070979691,-0.295847453113807
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S003__Eswab",0.687177001672328,1,0.688377161579588,-0.00120015990726008,-0.174346270365235
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S003__Omni",0.878594879020909,1,0.904267205441914,-0.0256723264210049,-2.83901995632573
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S003__Puritan_buffer",0.996435515230071,1,0.996435515230071,-2.22044604925031e-16,-2.22838910828828e-14
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S003__Puritan_gel",0.9912562257886,1,0.99126782358793,-1.15977993299099e-05,-0.00116999654926065
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S004__Copan",0.571436279278833,1,0.670373629056129,-0.0989373497772958,-14.7585384461793
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S004__Eswab",0.840957546533843,1,0.848088224954515,-0.00713067842067161,-0.840794413936598
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S004__Omni",0.551352940784202,1,0.648742195294266,-0.0973892545100639,-15.0120117384824
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S004__Puritan_buffer",0.77067776793582,1,0.8112197818418,-0.0405420139059801,-4.99766090687941
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S004__Puritan_gel",0.629985417325916,1,0.727493130351722,-0.0975077130258061,-13.4032486298068
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S005__Copan",0.933681433083834,1,0.938950634624544,-0.00526920154071053,-0.561179826330009
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S005__Eswab",0.908238344144258,1,0.924815243453505,-0.0165768993092473,-1.79245524190808
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S005__Omni",0.925161768351152,1,0.927370646113497,-0.00220887776234524,-0.238187155438054
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S005__Puritan_buffer",0.705856924674306,1,0.731945761283429,-0.0260888366091233,-3.56431282058084
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","between_sites_matched_participant_system","S005__Puritan_gel",0.900752129127834,1,0.908743900889769,-0.00799177176193544,-0.879430580399003
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S001__Antecubital",0.370067940949329,10,0.387367658697218,-0.0172997177478896,-4.46596853389141
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S001__Forehead",0.0557693746444265,10,0.0583951941794449,-0.00262581953501837,-4.49663636180297
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S002__Antecubital",0.395959203279722,10,0.494123512813118,-0.0981643095333968,-19.8663506163738
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S002__Forehead",0.0503300435933049,10,0.0558191562781083,-0.00548911268480335,-9.83374355831338
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S003__Antecubital",0.424120583440118,10,0.527024265873915,-0.102903682433796,-19.5254163986474
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S003__Forehead",0.151630557272282,10,0.194851537395492,-0.0432209801232097,-22.1814929976579
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S004__Antecubital",0.511570930624667,10,0.636139597841796,-0.124568667217129,-19.5819703159099
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S004__Forehead",0.266383426535876,10,0.346947588001735,-0.0805641614658591,-23.2208449494845
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S005__Antecubital",0.46739205763512,10,0.502956750738448,-0.0355646931033281,-7.07112352127922
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","bray_curtis","within_participant_site_between_systems","S005__Forehead",0.413537754164413,10,0.588749250604983,-0.175211496440569,-29.7599523499226
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Antecubital__Copan",0.851639688879546,10,0.939733593242365,-0.0880939043628193,-9.37434875121029
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Antecubital__Eswab",0.817227422210979,10,0.91440329218107,-0.097175869970091,-10.62724410564
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Antecubital__Omni",0.828918918918919,10,0.934658866313543,-0.105739947394624,-11.3132128957039
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Antecubital__Puritan_buffer",0.878847157016171,10,0.946699254431442,-0.0678520974152712,-7.16722835659367
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Antecubital__Puritan_gel",0.901106050748211,10,0.954781377791758,-0.0536753270435476,-5.62174004353638
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Forehead__Copan",0.867715617715618,10,0.933035714285714,-0.0653200965700965,-7.00081417784767
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Forehead__Eswab",0.845825426944971,10,0.949874686716792,-0.104049259771821,-10.9539985881151
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Forehead__Omni",0.873015873015873,10,0.932748538011696,-0.059732664995823,-6.40394088669952
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Forehead__Puritan_buffer",0.833333333333333,10,0.942727272727273,-0.109393939393939,-11.6039858566377
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_participants_matched_site_system","Forehead__Puritan_gel",0.889766170665047,10,0.942012032085562,-0.0522458614205145,-5.54619894873796
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S001__Copan",0.5,1,0.626666666666667,-0.126666666666667,-20.2127659574468
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S001__Eswab",0.813559322033898,1,0.887931034482759,-0.0743717124488602,-8.37584334375513
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S001__Omni",0.6875,1,0.824561403508772,-0.137061403508772,-16.6223404255319
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S001__Puritan_buffer",0.691176470588235,1,0.837209302325581,-0.146032831737346,-17.4428104575163
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S001__Puritan_gel",0.648148148148148,1,0.817307692307692,-0.169159544159544,-20.6971677559913
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S002__Copan",0.542857142857143,1,0.850877192982456,-0.308020050125313,-36.20029455081
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S002__Eswab",0.740740740740741,1,0.875,-0.134259259259259,-15.3439153439154
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S002__Omni",0.875,1,0.938144329896907,-0.0631443298969071,-6.73076923076922
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S002__Puritan_buffer",0.791666666666667,1,0.917241379310345,-0.125574712643678,-13.6904761904762
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S002__Puritan_gel",0.625,1,0.847328244274809,-0.222328244274809,-26.2387387387387
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S003__Copan",0.783333333333333,1,0.91304347826087,-0.129710144927536,-14.2063492063492
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S003__Eswab",0.775510204081633,1,0.849624060150376,-0.0741138560687433,-8.72313527180784
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S003__Omni",0.740740740740741,1,0.884353741496599,-0.143613000755858,-16.2393162393162
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S003__Puritan_buffer",0.9,1,0.935483870967742,-0.0354838709677419,-3.79310344827585
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S003__Puritan_gel",0.833333333333333,1,0.894736842105263,-0.0614035087719299,-6.86274509803922
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S004__Copan",0.452830188679245,1,0.805555555555556,-0.35272536687631,-43.786597267404
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S004__Eswab",0.484210526315789,1,0.724867724867725,-0.240657198551935,-33.2001536688436
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S004__Omni",0.570093457943925,1,0.853723404255319,-0.283629946311394,-33.2226977610854
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S004__Puritan_buffer",0.530434782608696,1,0.816860465116279,-0.286425682507583,-35.0642116664088
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S004__Puritan_gel",0.519230769230769,1,0.821316614420063,-0.302085845189293,-36.7806811509102
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S005__Copan",0.780487804878049,1,0.911764705882353,-0.131276901004304,-14.3981117230527
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S005__Eswab",0.6,1,0.878048780487805,-0.278048780487805,-31.6666666666667
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S005__Omni",0.592592592592593,1,0.84,-0.247407407407408,-29.4532627865961
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S005__Puritan_buffer",0.564102564102564,1,0.874074074074074,-0.30997150997151,-35.4628422425033
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","between_sites_matched_participant_system","S005__Puritan_gel",0.761904761904762,1,0.899082568807339,-0.137177806902577,-15.2575315840622
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S001__Antecubital",0.396950875211745,10,0.668674698795181,-0.271723823583436,-40.6361754187841
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S001__Forehead",0.452534562211982,10,0.601793909052983,-0.149259346841001,-24.8024023832153
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S002__Antecubital",0.530092592592593,10,0.821602209944751,-0.291509617352159,-35.4806272212634
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S002__Forehead",0.658333333333333,10,0.762121212121212,-0.103787878787879,-13.6182902584493
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S003__Antecubital",0.794134897360704,10,0.881246739697444,-0.0871118423367401,-9.88506832565962
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S003__Forehead",0.666666666666667,10,0.810763888888889,-0.144097222222222,-17.7730192719486
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S004__Antecubital",0.391193977591036,10,0.770082454409793,-0.378888476818757,-49.2010270652309
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S004__Forehead",0.536739130434783,10,0.8,-0.263260869565217,-32.9076086956522
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S005__Antecubital",0.582010582010582,10,0.822671156004489,-0.240660573993907,-29.2535568115377
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","binary_jaccard","within_participant_site_between_systems","S005__Forehead",0.656862745098039,10,0.879494538786574,-0.222631793688535,-25.313607290353
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Antecubital__Copan",35.5501837547115,10,52.6843059285546,-17.1341221738431,-32.5222509281583
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Antecubital__Eswab",35.3252228069022,10,49.9461172209897,-14.6208944140875,-29.2733354014217
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Antecubital__Omni",38.0037663249233,10,58.1869416485047,-20.1831753235815,-34.6867780841685
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Antecubital__Puritan_buffer",39.0036985252853,10,52.3933628900118,-13.3896643647265,-25.5560315775782
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Antecubital__Puritan_gel",36.7303704678098,10,48.069721434073,-11.3393509662632,-23.5893835619892
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Forehead__Copan",27.7775547043971,10,38.0505685651402,-10.2730138607431,-26.9983189427416
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Forehead__Eswab",25.5616657423407,10,38.0472322072356,-12.4855664648949,-32.8159651584866
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Forehead__Omni",23.4737946430075,10,27.9431948001845,-4.46940015717703,-15.9945925622918
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Forehead__Puritan_buffer",28.268075714461,10,41.9072238060274,-13.6391480915664,-32.5460549586793
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_participants_matched_site_system","Forehead__Puritan_gel",28.4427213400625,10,41.0009664709645,-12.558245130902,-30.6291441685778
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S001__Copan",22.1066611502047,1,27.0779867610469,-4.97132561084216,-18.3592881358287
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S001__Eswab",28.7194145914858,1,40.1181482559663,-11.3987336644804,-28.4129107648562
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S001__Omni",28.6697168689526,1,38.2580506670048,-9.58833379805221,-25.0622643623648
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S001__Puritan_buffer",28.3876564053281,1,38.4163626261683,-10.0287062208402,-26.1052987197931
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S001__Puritan_gel",27.6617094396088,1,34.8640104921465,-7.20230105253773,-20.6582689451637
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S002__Copan",17.4274917397221,1,32.6838842864536,-15.2563925467315,-46.6786395797357
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S002__Eswab",18.3618476698187,1,26.7633011911943,-8.40145352137565,-31.3916936530233
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S002__Omni",23.0210350771198,1,35.2403191236724,-12.2192840465526,-34.674158323227
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S002__Puritan_buffer",27.4066858572377,1,43.422536485768,-16.0158506285304,-36.8837288760864
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S002__Puritan_gel",20.1220610505868,1,34.8051918694618,-14.683130818875,-42.1866107618215
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S003__Copan",29.122137898001,1,46.5781245070823,-17.4559866090812,-37.4767915063369
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S003__Eswab",24.2549641461616,1,38.3769675516178,-14.1220034054562,-36.7981221717474
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S003__Omni",30.6443295998342,1,51.275320905665,-20.6309913058309,-40.2357136755657
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S003__Puritan_buffer",24.1073152853964,1,29.4208887588102,-5.31357347341374,-18.0605471064247
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S003__Puritan_gel",21.296704264119,1,24.9638299843014,-3.66712572018235,-14.6897560289765
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S004__Copan",31.0172208045293,1,61.0717365811857,-30.0545157766563,-49.2118244201283
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S004__Eswab",29.3353971061306,1,43.5966319922208,-14.2612348860901,-32.7117812418052
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S004__Omni",36.3774538560532,1,68.9428491707048,-32.5653953146517,-47.2353488525237
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S004__Puritan_buffer",36.2684005412302,1,61.5917977360482,-25.323397194818,-41.1148856270465
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S004__Puritan_gel",31.6403312442657,1,62.1728577506546,-30.5325265063889,-49.109092956351
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S005__Copan",29.5547571709854,1,42.2102413989729,-12.6554842279875,-29.9820228658901
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S005__Eswab",25.8470527578899,1,49.7597495088935,-23.9126967510036,-48.0563045172278
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S005__Omni",23.3644589325759,1,34.0084288058177,-10.6439698732418,-31.2980347725473
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S005__Puritan_buffer",26.4158488501953,1,43.9841154005126,-17.5682665503173,-39.9422982373145
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","between_sites_matched_participant_system","S005__Puritan_gel",29.769911714866,1,42.961857519925,-13.191945805059,-30.7061811723127
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S001__Antecubital",21.4361954632691,10,32.8733079216092,-11.4371124583401,-34.7914864108395
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S001__Forehead",13.3398761940978,10,15.7510652285439,-2.41118903444609,-15.3081013852737
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S002__Antecubital",22.2999254435872,10,43.2105310380506,-20.9106055944635,-48.3923828106853
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S002__Forehead",12.3825453951919,10,15.7250041380318,-3.34245874283988,-21.2556938840859
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S003__Antecubital",28.2910875007376,10,47.8321377763374,-19.5410502755999,-40.8533910129077
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S003__Forehead",13.4993589167529,10,19.1380628639148,-5.63870394716185,-29.4632951477746
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S004__Antecubital",27.5271001440547,10,62.6502041777176,-35.1231040336629,-56.0622339458471
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S004__Forehead",27.9458337074903,10,48.3605022742382,-20.414668566748,-42.2135164167286
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S005__Antecubital",22.1515781768531,10,32.9011031582147,-10.7495249813616,-32.6722326897955
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","aitchison","within_participant_site_between_systems","S005__Forehead",24.2922149367279,10,43.9418490638922,-19.6496341271643,-44.7173583856095
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Antecubital__Copan",0.675205893939752,10,0.804813718721013,-0.12960782478126,-16.1040774736332
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Antecubital__Eswab",0.595280876528791,10,0.675235404911876,-0.0799545283830849,-11.84098579569
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Antecubital__Omni",0.604106317471703,10,0.727624151833423,-0.12351783436172,-16.9754995144798
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Antecubital__Puritan_buffer",0.683493516601271,10,0.714539689124599,-0.0310461725233275,-4.3449192530317
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Antecubital__Puritan_gel",0.708128105797753,10,0.790441013332816,-0.0823129075350628,-10.41354207925
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Forehead__Copan",0.610970716386481,10,0.837835722438635,-0.226865006052154,-27.0775045723561
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Forehead__Eswab",0.563965261545385,10,0.741779517860757,-0.177814256315371,-23.971308459443
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Forehead__Omni",0.549197176666325,10,0.65417040842155,-0.104973231755226,-16.0467716674186
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Forehead__Puritan_buffer",0.565772625720355,10,0.785781579811412,-0.220008954091057,-27.9987416024514
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_participants_matched_site_system","Forehead__Puritan_gel",0.760123568343629,10,0.724367460536758,0.035756107806871,4.93618360222526
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S001__Copan",0.434205570889752,1,0.830970840721881,-0.396765269832129,-47.7471952550646
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S001__Eswab",0.60915163721058,1,0.772177464592795,-0.163025827382215,-21.1124818914764
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S001__Omni",0.500144835597867,1,0.605767488512561,-0.105622652914694,-17.4361706294351
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S001__Puritan_buffer",0.715172641079266,1,0.661411920985587,0.0537607200936789,8.12817525477446
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S001__Puritan_gel",0.397657643662624,1,0.518207922731548,-0.120550279068924,-23.2629170224735
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S002__Copan",0.275798957818427,1,0.70497127328793,-0.429172315469502,-60.8779863423196
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S002__Eswab",0.450314143476502,1,0.692914059519204,-0.242599916042702,-35.0115447521784
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S002__Omni",0.72579959321453,1,0.706184702050735,0.0196148911637958,2.77758653038431
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S002__Puritan_buffer",0.630830400751545,1,0.790460083375253,-0.159629682623708,-20.1945279693431
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S002__Puritan_gel",0.532416620690078,1,0.694156178620243,-0.161739557930165,-23.300168306742
"filter_at_threshold_0.5_fixed_50_samples","prevalence_ge_5","unweighted_unifrac","between_sites_matched_participant_system","S003__Copan",0.659407248355828,1,0.843138688825123,-0.183731440469294,-21.7913663439305
